timestamp,board_id,inircd100_voltage,inircd100_pctvol,inircd100_digital_pctvol,inircd100_temp_c,inirme100_voltage,inirme100_pctvol,battery_voltage,rssi,snr
2026-08-31T14:42:03,2,1.519,21.52,20.2750,28.9,1.272,1.80,3.99,-119,2.75
2026-08-31T14:42:05,2,1.532,22.56,20.3670,28.9,1.276,2.12,3.98,-119,2.25
2026-08-31T14:42:06,2,1.517,21.39,20.4710,28.9,1.264,1.09,4.01,-121,1.25
2026-08-31T14:42:07,2,1.532,22.56,20.5640,28.9,1.275,1.99,3.99,-120,2.00
2026-08-31T14:42:08,2,1.534,22.68,20.6590,28.9,1.266,1.28,3.99,-120,1.25
2026-08-31T14:42:09,2,1.521,21.65,20.7450,28.9,1.265,1.22,4.00,-117,4.75
2026-08-31T14:42:10,2,1.543,23.46,20.8360,28.9,1.276,2.12,3.97,-116,5.25
2026-08-31T14:42:11,2,1.536,22.88,21.0100,28.9,1.266,1.28,3.99,-115,6.50
2026-08-31T14:42:12,2,1.525,22.04,21.0940,28.9,1.262,0.96,4.01,-115,6.50
2026-08-31T14:42:13,2,1.544,23.52,21.1770,28.9,1.276,2.12,3.97,-115,6.25
2026-08-31T14:42:14,2,1.542,23.33,21.2640,28.9,1.265,1.22,3.99,-115,6.50
2026-08-31T14:42:15,2,1.529,22.30,21.3470,28.9,1.272,1.80,4.01,-115,6.25
2026-08-31T14:42:17,2,1.549,23.91,21.4300,28.9,1.276,2.05,3.97,-116,5.75
2026-08-31T14:42:18,2,1.542,23.39,21.5060,28.9,1.264,1.15,3.99,-116,5.50
2026-08-31T14:42:19,2,1.530,22.43,21.5790,28.9,1.260,0.76,4.01,-117,4.75
2026-08-31T14:42:20,2,1.550,24.04,21.6590,28.9,1.276,2.05,3.97,-114,7.00
2026-08-31T14:42:21,2,1.531,22.49,21.7400,28.9,1.264,1.09,4.00,-114,7.00
2026-08-31T14:42:22,2,1.536,22.88,21.8180,28.9,1.279,2.31,3.98,-114,7.00
2026-08-31T14:42:23,2,1.549,23.91,21.8930,28.9,1.276,2.12,3.98,-114,7.00
2026-08-31T14:42:24,2,1.535,22.81,22.0330,28.9,1.263,1.02,4.00,-113,7.00
2026-08-31T14:42:25,2,1.538,23.01,22.1000,28.9,1.277,2.18,3.99,-114,7.00
2026-08-31T14:42:26,2,1.554,24.30,22.1730,28.9,1.276,2.05,3.98,-114,7.75
2026-08-31T14:42:27,2,1.539,23.14,22.2440,28.9,1.265,1.22,4.01,-114,7.00
2026-08-31T14:42:29,2,1.540,23.20,22.3170,28.9,1.276,2.12,3.99,-115,6.75
2026-08-31T14:42:30,2,1.556,24.49,22.3890,28.9,1.276,2.05,3.97,-112,6.75
2026-08-31T14:42:31,2,1.542,23.39,22.4650,28.9,1.263,1.02,4.00,-113,6.50
2026-08-31T14:42:32,2,1.565,25.20,22.5390,28.9,1.277,2.18,3.97,-114,6.75
2026-08-31T14:42:33,2,1.558,24.62,22.6130,28.9,1.264,1.15,3.99,-113,6.75
2026-08-31T14:42:34,2,1.544,23.52,22.6910,28.9,1.264,1.15,4.01,-114,6.75
2026-08-31T14:42:36,2,1.560,24.81,22.9100,28.9,1.267,1.35,3.99,-114,6.50
2026-08-31T14:42:37,2,1.539,23.14,22.9860,28.9,1.263,1.02,4.01,-113,7.00
2026-08-31T14:42:38,2,1.564,25.13,23.0690,28.9,1.285,2.76,3.97,-114,7.25
2026-08-31T14:42:39,2,1.565,25.20,23.1410,28.9,1.266,1.28,3.99,-113,7.50
2026-08-31T14:42:42,2,1.567,25.39,23.2770,28.9,1.276,2.12,3.97,-114,7.25
2026-08-31T14:42:43,2,1.547,23.78,23.3480,28.9,1.264,1.15,4.00,-114,6.75
2026-08-31T14:42:44,2,1.555,24.36,23.4170,28.9,1.261,0.89,4.01,-115,6.75
2026-08-31T14:42:45,2,1.571,25.65,23.4980,28.9,1.276,2.12,3.97,-115,6.50
2026-08-31T14:42:47,2,1.559,24.68,23.6400,28.9,1.277,2.18,3.98,-115,6.50
2026-08-31T14:42:48,2,1.572,25.78,23.7160,28.9,1.276,2.05,3.97,-115,6.50
2026-08-31T14:42:49,2,1.557,24.55,23.8550,28.9,1.262,0.96,4.01,-114,6.50
2026-08-31T14:42:50,2,1.561,24.88,23.9210,28.9,1.276,2.12,3.99,-114,6.75
2026-08-31T14:42:52,2,1.559,24.68,24.0580,28.9,1.264,1.15,4.01,-115,6.50
2026-08-31T14:42:54,2,1.573,25.84,24.1240,28.9,1.277,2.18,3.97,-115,6.25
2026-08-31T14:42:55,2,1.577,26.17,24.1940,28.9,1.276,2.12,3.97,-114,7.00
2026-08-31T14:42:56,2,1.562,24.94,24.2550,28.9,1.266,1.28,4.00,-115,6.75
2026-08-31T14:42:58,2,1.583,26.62,24.3950,28.9,1.266,1.28,3.98,-115,6.75
2026-08-31T14:42:59,2,1.567,25.33,24.4530,28.9,1.264,1.15,4.00,-114,6.75
2026-08-31T14:43:00,2,1.599,27.91,24.5210,28.9,1.276,2.12,3.97,-115,6.75
2026-08-31T14:43:01,2,1.584,26.68,24.6540,28.9,1.266,1.28,3.99,-115,6.75
2026-08-31T14:43:03,2,1.587,26.94,24.7950,28.9,1.276,2.12,3.97,-115,6.75
2026-08-31T14:43:04,2,1.571,25.71,24.8490,28.9,1.262,0.96,4.01,-115,6.50
2026-08-31T14:43:05,2,1.571,25.65,24.9090,28.9,1.263,1.02,4.00,-114,7.00
2026-08-31T14:43:07,2,1.589,27.13,24.9780,28.9,1.276,2.12,3.97,-116,5.50
2026-08-31T14:43:08,2,1.574,25.91,25.0440,28.9,1.265,1.22,4.01,-115,5.75
2026-08-31T14:43:09,2,1.574,25.91,25.1130,28.9,1.261,0.89,4.01,-113,6.75
2026-08-31T14:43:10,2,1.592,27.39,25.1820,28.9,1.276,2.12,3.97,-114,7.25
2026-08-31T14:43:11,2,1.576,26.10,25.2540,28.9,1.264,1.15,4.00,-115,6.00
2026-08-31T14:43:12,2,1.580,26.42,25.3250,28.9,1.277,2.18,3.98,-115,6.25
2026-08-31T14:43:13,2,1.596,27.65,25.4110,28.9,1.276,2.12,3.97,-114,7.00
2026-08-31T14:43:14,2,1.581,26.49,25.5730,28.9,1.265,1.22,4.00,-114,7.00
2026-08-31T14:43:15,2,1.600,28.04,25.6620,28.9,1.281,2.44,3.97,-115,6.50
2026-08-31T14:43:16,2,1.597,27.78,25.7390,28.9,1.275,1.99,3.97,-114,6.75
2026-08-31T14:43:17,2,1.584,26.68,25.8240,28.9,1.264,1.09,4.01,-114,7.25
2026-08-31T14:43:19,2,1.604,28.29,25.9020,28.9,1.276,2.12,3.97,-114,6.75
2026-08-31T14:43:20,2,1.601,28.10,25.9770,28.9,1.276,2.05,3.97,-113,7.00
2026-08-31T14:43:21,2,1.585,26.81,26.0470,28.9,1.264,1.09,4.01,-120,2.00
2026-08-31T14:43:22,2,1.607,28.55,26.1180,28.9,1.275,1.99,3.97,-118,4.25
2026-08-31T14:43:23,2,1.604,28.36,26.1810,28.9,1.274,1.93,3.97,-118,4.50
2026-08-31T14:43:24,2,1.587,26.94,26.2390,28.9,1.262,0.96,4.01,-117,4.25
2026-08-31T14:43:25,2,1.604,28.29,26.3080,28.9,1.276,2.05,3.97,-117,4.50
2026-08-31T14:43:26,2,1.588,27.00,26.4240,28.9,1.262,0.96,4.01,-117,4.00
2026-08-31T14:43:27,2,1.592,27.39,26.4710,28.9,1.262,0.96,4.01,-118,4.00
2026-08-31T14:43:28,2,1.604,28.36,26.5100,28.9,1.276,2.05,3.97,-117,4.50
2026-08-31T14:43:29,2,1.591,27.26,26.5600,28.9,1.268,1.47,4.00,-118,4.25
2026-08-31T14:43:31,2,1.590,27.20,26.5970,28.9,1.264,1.09,4.01,-117,4.25
2026-08-31T14:43:32,2,1.606,28.49,26.6310,28.9,1.276,2.05,3.97,-117,4.25
2026-08-31T14:43:33,2,1.590,27.20,26.6500,28.9,1.264,1.09,4.00,-118,4.25
2026-08-31T14:43:34,2,1.591,27.26,26.6680,28.9,1.261,0.89,4.01,-117,4.25
2026-08-31T14:43:35,2,1.611,28.87,26.6820,28.9,1.276,2.05,3.97,-117,4.25
2026-08-31T14:43:36,2,1.590,27.20,26.6910,28.9,1.264,1.09,4.01,-117,4.00
2026-08-31T14:43:37,2,1.611,28.87,26.7070,28.9,1.269,1.54,3.99,-117,4.25
2026-08-31T14:43:38,2,1.607,28.55,26.7150,28.9,1.275,1.99,3.98,-118,4.00
2026-08-31T14:43:39,2,1.592,27.39,26.7200,28.9,1.264,1.15,4.01,-118,4.50
2026-08-31T14:43:40,2,1.612,28.94,26.7160,28.9,1.277,2.18,3.97,-117,4.00
2026-08-31T14:43:41,2,1.606,28.49,26.7150,28.9,1.276,2.05,3.97,-117,4.25
2026-08-31T14:43:42,2,1.594,27.52,26.7080,28.9,1.267,1.35,4.00,-118,4.50
2026-08-31T14:43:44,2,1.611,28.87,26.7130,28.9,1.279,2.31,3.97,-117,4.25
2026-08-31T14:43:45,2,1.605,28.42,26.7110,28.9,1.274,1.93,3.97,-117,4.25
2026-08-31T14:43:46,2,1.589,27.13,26.7100,28.9,1.260,0.83,4.00,-117,4.25
2026-08-31T14:43:47,2,1.608,28.68,26.7010,28.9,1.277,2.18,3.97,-118,4.25
2026-08-31T14:43:48,2,1.592,27.33,26.7030,28.9,1.276,2.05,3.99,-117,4.25
2026-08-31T14:43:49,2,1.590,27.20,26.7050,28.9,1.264,1.09,4.01,-117,4.75
2026-08-31T14:43:50,2,1.608,28.68,26.6940,28.9,1.278,2.25,3.97,-117,4.25
2026-08-31T14:43:51,2,1.591,27.26,26.6880,28.9,1.267,1.35,4.01,-117,4.75
2026-08-31T14:43:52,2,1.592,27.39,26.6820,28.9,1.264,1.15,4.00,-117,4.25
2026-08-31T14:43:53,2,1.608,28.68,26.6780,28.9,1.278,2.25,3.97,-117,4.25
2026-08-31T14:43:54,2,1.589,27.13,26.6700,28.9,1.264,1.15,4.00,-117,4.75
2026-08-31T14:43:56,2,1.591,27.26,26.6620,28.9,1.267,1.35,4.01,-118,4.50
2026-08-31T14:43:57,2,1.605,28.42,26.6480,28.9,1.276,2.05,3.97,-117,4.75
2026-08-31T14:43:58,2,1.590,27.20,26.6350,28.9,1.273,1.86,4.00,-117,4.00
2026-08-31T14:43:59,2,1.610,28.81,26.6250,28.9,1.268,1.41,3.98,-117,4.50
2026-08-31T14:44:00,2,1.606,28.49,26.6220,28.9,1.275,1.99,3.97,-117,4.75
2026-08-31T14:44:01,2,1.588,27.07,26.6270,28.9,1.265,1.22,4.00,-117,4.25
2026-08-31T14:44:02,2,1.608,28.62,26.6170,28.9,1.266,1.28,3.97,-117,5.00
2026-08-31T14:44:03,2,1.605,28.42,26.6200,28.9,1.273,1.86,3.98,-117,4.75
2026-08-31T14:44:04,2,1.589,27.13,26.6130,28.9,1.266,1.28,4.00,-117,5.00
2026-08-31T14:44:05,2,1.608,28.62,26.6010,28.9,1.278,2.25,3.96,-116,5.00
2026-08-31T14:44:06,2,1.604,28.29,26.6010,28.9,1.274,1.93,3.98,-117,5.25
2026-08-31T14:44:07,2,1.586,26.87,26.5880,28.9,1.265,1.22,4.00,-116,5.25
2026-08-31T14:44:09,2,1.608,28.68,26.5910,28.9,1.278,2.25,3.97,-116,5.50
2026-08-31T14:44:10,2,1.592,27.39,26.5850,28.9,1.272,1.80,3.99,-115,6.00
2026-08-31T14:44:11,2,1.588,27.07,26.5800,28.9,1.264,1.15,4.01,-116,5.50
2026-08-31T14:44:12,2,1.607,28.55,26.5730,28.9,1.276,2.12,3.97,-116,5.50
2026-08-31T14:44:13,2,1.589,27.13,26.5610,28.9,1.272,1.80,3.99,-116,5.50
2026-08-31T14:44:14,2,1.588,27.00,26.5600,28.9,1.263,1.02,4.01,-116,5.25
2026-08-31T14:44:15,2,1.607,28.55,26.5590,28.9,1.276,2.05,3.96,-116,5.50
2026-08-31T14:44:16,2,1.589,27.13,26.5480,28.9,1.265,1.22,4.00,-116,5.25
2026-08-31T14:44:17,2,1.589,27.13,26.5440,28.9,1.264,1.15,4.01,-116,5.50
2026-08-31T14:44:18,2,1.604,28.36,26.5460,28.9,1.275,1.99,3.96,-116,5.50
2026-08-31T14:44:19,2,1.588,27.00,26.5360,28.9,1.263,1.02,4.00,-116,5.75
2026-08-31T14:44:21,2,1.608,28.68,26.5170,28.9,1.266,1.28,3.99,-116,5.25
2026-08-31T14:44:22,2,1.605,28.42,26.5160,28.9,1.275,1.99,3.98,-116,5.25
2026-08-31T14:44:23,2,1.589,27.13,26.5020,28.9,1.266,1.28,4.01,-117,5.00
2026-08-31T14:44:24,2,1.606,28.49,26.4940,28.9,1.267,1.35,3.99,-116,5.25
2026-08-31T14:44:25,2,1.604,28.29,26.4930,28.9,1.281,2.51,3.97,-116,5.50
2026-08-31T14:44:26,2,1.585,26.81,26.4950,28.9,1.263,1.02,4.00,-114,3.50
2026-08-31T14:44:27,2,1.603,28.23,26.4850,28.9,1.272,1.73,3.99,-116,5.75
2026-08-31T14:44:28,2,1.604,28.29,26.4790,28.9,1.277,2.18,3.97,-116,5.50
2026-08-31T14:44:29,2,1.586,26.87,26.4750,28.9,1.267,1.35,4.01,-116,5.50
2026-08-31T14:44:30,2,1.604,28.36,26.4640,28.9,1.279,2.31,3.97,-116,5.25
2026-08-31T14:44:33,2,1.588,27.00,26.4580,28.9,1.263,1.02,4.00,-117,5.50
2026-08-31T14:44:34,2,1.605,28.42,26.4530,28.9,1.276,2.12,3.97,-116,5.25
2026-08-31T14:44:35,2,1.589,27.13,26.4370,28.9,1.274,1.93,3.99,-117,4.75
2026-08-31T14:44:36,2,1.587,26.94,26.4290,28.9,1.263,1.02,4.01,-117,4.75
2026-08-31T14:44:38,2,1.582,26.55,26.4250,28.9,1.274,1.93,3.99,-116,5.25
2026-08-31T14:44:39,2,1.600,27.97,26.4160,28.9,1.265,1.22,4.01,-116,5.50
2026-08-31T14:44:40,2,1.605,28.42,26.4140,28.9,1.275,1.99,3.97,-117,5.00
2026-08-31T14:44:41,2,1.587,26.94,26.4050,28.9,1.266,1.28,4.01,-117,5.50
2026-08-31T14:44:43,2,1.604,28.29,26.3960,28.9,1.277,2.18,3.97,-117,4.75
2026-08-31T14:44:44,2,1.584,26.75,26.3860,28.9,1.262,0.96,4.00,-117,5.25
2026-08-31T14:44:46,2,1.603,28.23,26.3810,28.9,1.264,1.15,3.98,-116,5.00
2026-08-31T14:44:47,2,1.601,28.10,26.3740,28.9,1.275,1.99,3.97,-117,5.50
2026-08-31T14:44:49,2,1.602,28.16,26.3450,28.9,1.265,1.22,3.99,-117,5.00
2026-08-31T14:44:50,2,1.588,27.00,26.3450,28.9,1.272,1.80,3.99,-117,5.00
2026-08-31T14:44:51,2,1.587,26.94,26.3500,28.9,1.263,1.02,4.01,-116,4.50
2026-08-31T14:44:52,2,1.600,28.04,26.3410,28.9,1.268,1.41,3.99,-117,5.00
2026-08-31T14:44:54,2,1.586,26.87,26.3290,28.9,1.264,1.09,4.00,-117,5.25
2026-08-31T14:44:55,2,1.602,28.16,26.3250,28.9,1.281,2.44,3.97,-117,5.00
2026-08-31T14:44:56,2,1.587,26.94,26.3170,28.9,1.273,1.86,3.99,-117,5.25
2026-08-31T14:44:58,2,1.586,26.87,26.3100,28.9,1.264,1.15,4.01,-117,5.00
2026-08-31T14:45:00,2,1.590,27.20,26.3040,28.9,1.274,1.93,3.99,-117,5.00
2026-08-31T14:45:01,2,1.605,28.42,26.2930,28.9,1.267,1.35,3.98,-117,5.50
2026-08-31T14:45:02,2,1.600,28.04,26.2860,28.9,1.278,2.25,3.98,-115,6.25
2026-08-31T14:45:03,2,1.587,26.94,26.2800,28.9,1.272,1.73,3.99,-114,6.75
2026-08-31T14:45:04,2,1.600,28.04,26.2640,28.9,1.267,1.35,3.99,-117,4.50
2026-08-31T14:45:05,2,1.600,28.04,26.2560,28.9,1.276,2.12,3.97,-119,2.75
2026-08-31T14:45:06,2,1.584,26.68,26.2550,28.9,1.259,0.70,4.00,-119,3.00
2026-08-31T14:45:07,2,1.601,28.10,26.2560,28.9,1.267,1.35,3.99,-115,6.50
2026-08-31T14:45:08,2,1.601,28.10,26.2550,28.9,1.277,2.18,3.97,-113,7.50
2026-08-31T14:45:10,2,1.584,26.75,26.2470,28.9,1.263,1.02,4.00,-119,3.50
2026-08-31T14:45:11,2,1.602,28.16,26.2260,28.9,1.266,1.28,3.99,-119,2.75
2026-08-31T14:45:12,2,1.588,27.07,26.2220,28.9,1.275,1.99,3.99,-118,4.25
2026-08-31T14:45:13,2,1.584,26.68,26.2150,28.9,1.265,1.22,4.00,-120,2.00
2026-08-31T14:45:14,2,1.596,27.71,26.2090,28.9,1.272,1.80,3.99,-119,2.25
2026-08-31T14:45:15,2,1.587,26.94,26.1970,28.9,1.274,1.93,3.99,-118,3.75
2026-08-31T14:45:16,2,1.580,26.42,26.1880,28.9,1.264,1.09,4.00,-117,4.50
2026-08-31T14:45:17,2,1.597,27.78,26.1820,28.9,1.265,1.22,3.99,-118,3.75
2026-08-31T14:45:18,2,1.587,26.94,26.1620,28.9,1.274,1.93,3.99,-117,4.25
2026-08-31T14:45:19,2,1.571,25.65,26.1570,28.9,1.264,1.09,4.01,-119,1.75
2026-08-31T14:45:20,2,1.600,28.04,26.1480,28.9,1.278,2.25,3.97,-120,1.50
2026-08-31T14:45:21,2,1.583,26.62,26.1520,28.9,1.272,1.80,3.99,-119,2.50
2026-08-31T14:45:23,2,1.599,27.91,26.1480,28.9,1.265,1.22,3.98,-117,5.25
2026-08-31T14:45:24,2,1.595,27.58,26.1390,28.9,1.276,2.12,3.97,-117,4.25
2026-08-31T14:45:25,2,1.571,25.65,26.0200,28.9,1.272,1.80,3.99,-117,3.75
2026-08-31T14:45:26,2,1.584,26.75,25.7780,28.9,1.267,1.35,3.99,-120,1.50
2026-08-31T14:45:27,2,1.579,26.36,25.5340,28.9,1.276,2.12,3.97,-116,5.50
2026-08-31T14:45:28,2,1.564,25.13,25.2870,28.9,1.272,1.80,3.99,-116,6.00
2026-08-31T14:45:29,2,1.574,25.91,25.0490,28.9,1.266,1.28,3.99,-115,4.50
2026-08-31T14:45:30,2,1.570,25.59,24.5960,28.9,1.277,2.18,3.97,-116,5.75
2026-08-31T14:45:31,2,1.555,24.36,24.3720,28.9,1.264,1.09,3.99,-116,5.50
2026-08-31T14:45:32,2,1.567,25.33,24.1480,28.9,1.265,1.22,3.99,-116,5.50
2026-08-31T14:45:33,2,1.549,23.91,23.9320,28.9,1.275,1.99,3.97,-116,5.50
2026-08-31T14:45:35,2,1.546,23.65,23.7170,28.9,1.264,1.15,4.00,-117,5.25
2026-08-31T14:45:36,2,1.559,24.68,23.5000,28.9,1.266,1.28,3.99,-116,5.50
2026-08-31T14:45:37,2,1.538,23.07,23.2780,28.9,1.274,1.93,3.99,-117,5.25
2026-08-31T14:45:38,2,1.538,23.01,23.0610,28.9,1.257,0.57,4.01,-116,5.50
2026-08-31T14:45:39,2,1.546,23.72,22.8440,28.9,1.264,1.09,3.99,-116,5.50
2026-08-31T14:45:40,2,1.532,22.56,22.6170,28.9,1.275,1.99,3.99,-117,5.25
2026-08-31T14:45:41,2,1.530,22.36,22.4070,28.9,1.263,1.02,4.01,-116,4.00
2026-08-31T14:45:42,2,1.542,23.33,22.1850,28.9,1.264,1.09,3.99,-116,5.75
2026-08-31T14:45:43,2,1.530,22.43,21.7610,28.9,1.274,1.93,3.99,-116,5.50
2026-08-31T14:45:44,2,1.546,23.72,21.6500,28.9,1.266,1.28,3.99,-116,5.75
2026-08-31T14:45:45,2,1.545,23.59,21.6520,28.9,1.281,2.44,3.97,-116,5.50
2026-08-31T14:45:46,2,1.530,22.43,21.6550,28.9,1.275,1.99,3.99,-116,5.75
2026-08-31T14:45:48,2,1.544,23.52,21.6580,28.9,1.267,1.35,3.99,-116,5.50
2026-08-31T14:45:49,2,1.543,23.46,21.6540,28.9,1.277,2.18,3.97,-116,6.00
2026-08-31T14:45:50,2,1.530,22.43,21.6520,28.9,1.269,1.54,3.99,-115,5.75
2026-08-31T14:45:51,2,1.542,23.33,21.6360,28.9,1.268,1.41,3.99,-116,5.50
2026-08-31T14:45:52,2,1.542,23.39,21.6310,28.9,1.277,2.18,3.97,-116,6.00
2026-08-31T14:45:53,2,1.527,22.17,21.6270,28.9,1.274,1.93,3.99,-116,5.75
2026-08-31T14:45:54,2,1.542,23.33,21.6150,28.9,1.267,1.35,3.99,-116,5.75
2026-08-31T14:45:55,2,1.526,22.10,21.5970,28.9,1.273,1.86,3.99,-116,6.00
2026-08-31T14:45:56,2,1.527,22.17,21.5970,28.9,1.266,1.28,3.99,-116,5.75
2026-08-31T14:45:57,2,1.540,23.20,21.5980,28.9,1.265,1.22,3.99,-116,5.75
2026-08-31T14:45:58,2,1.530,22.43,21.5910,28.9,1.275,1.99,3.99,-116,5.75
2026-08-31T14:46:00,2,1.528,22.23,21.5950,28.9,1.261,0.89,4.01,-115,5.75
2026-08-31T14:46:01,2,1.541,23.26,21.5870,28.9,1.266,1.28,3.99,-116,5.50
2026-08-31T14:46:02,2,1.530,22.36,21.5830,28.9,1.276,2.05,3.98,-115,5.50
2026-08-31T14:46:03,2,1.528,22.23,21.5840,28.9,1.264,1.15,4.01,-116,5.75
2026-08-31T14:46:04,2,1.541,23.26,21.5870,28.9,1.264,1.09,3.98,-116,5.75
2026-08-31T14:46:05,2,1.528,22.23,21.5880,28.9,1.274,1.93,3.99,-115,5.75
2026-08-31T14:46:06,2,1.544,23.52,21.5840,28.9,1.264,1.15,3.99,-116,5.75
2026-08-31T14:46:07,2,1.540,23.20,21.5710,28.9,1.268,1.47,3.99,-116,5.25
2026-08-31T14:46:08,2,1.528,22.23,21.5700,28.9,1.274,1.93,3.99,-116,5.75
2026-08-31T14:46:09,2,1.545,23.59,21.5680,28.9,1.265,1.22,3.99,-116,5.50
2026-08-31T14:46:10,2,1.543,23.46,21.5650,28.9,1.280,2.38,3.97,-116,6.00
2026-08-31T14:46:12,2,1.528,22.23,21.5530,28.9,1.272,1.80,3.99,-116,5.75
2026-08-31T14:46:13,2,1.544,23.52,21.5550,28.9,1.272,1.73,3.98,-116,5.75
2026-08-31T14:46:14,2,1.545,23.59,21.5490,28.9,1.278,2.25,3.97,-116,5.75
2026-08-31T14:46:15,2,1.528,22.23,21.5540,28.9,1.274,1.93,3.99,-116,5.75
2026-08-31T14:46:17,2,1.529,22.30,21.5470,28.9,1.276,2.05,3.99,-115,5.75
2026-08-31T14:46:18,2,1.530,22.36,21.5430,28.9,1.274,1.93,3.99,-116,6.00
2026-08-31T14:46:19,2,1.541,23.26,21.5400,28.9,1.271,1.67,3.99,-116,5.75
2026-08-31T14:46:20,2,1.528,22.23,21.5380,28.9,1.274,1.93,3.99,-115,5.75
2026-08-31T14:46:21,2,1.528,22.23,21.5360,28.9,1.265,1.22,3.99,-115,5.75
2026-08-31T14:46:22,2,1.538,23.07,21.5300,28.9,1.268,1.41,0.00,-113,2.75
2026-08-31T14:46:23,2,1.528,22.23,21.5220,28.9,1.274,1.93,3.99,-116,5.75
2026-08-31T14:46:25,2,1.527,22.17,21.5170,28.9,1.264,1.09,4.01,-116,5.75
2026-08-31T14:46:26,2,1.542,23.39,21.5140,28.9,1.268,1.41,3.99,-116,5.50
2026-08-31T14:46:27,2,1.529,22.30,21.5200,28.9,1.276,2.05,3.99,-116,5.75
2026-08-31T14:46:29,2,1.541,23.26,21.5140,28.9,1.264,1.15,3.99,-116,5.50
2026-08-31T14:46:30,2,1.529,22.30,21.5130,28.9,1.273,1.86,3.99,-116,5.75
2026-08-31T14:46:31,2,1.543,23.46,21.5110,28.9,1.268,1.41,3.98,-116,5.75
2026-08-31T14:46:32,2,1.542,23.39,21.5030,28.9,1.267,1.35,3.99,-116,5.50
2026-08-31T14:46:34,2,1.542,23.33,21.4890,28.9,1.264,1.15,3.99,-115,6.50
2026-08-31T14:46:35,2,1.531,22.49,21.4820,28.9,1.276,2.12,3.97,-115,6.00
2026-08-31T14:46:37,2,1.529,22.30,21.4810,28.9,1.273,1.86,3.98,-115,6.25
2026-08-31T14:46:38,2,1.542,23.39,21.4800,28.9,1.268,1.47,3.98,-119,2.50
2026-08-31T14:46:40,2,1.530,22.36,21.4750,28.9,1.274,1.93,3.99,-118,3.25
2026-08-31T14:46:41,2,1.542,23.33,21.4670,28.9,1.265,1.22,3.98,-119,3.25
2026-08-31T14:46:42,2,1.526,22.10,21.4710,28.9,1.277,2.18,3.99,-115,6.00
2026-08-31T14:46:43,2,1.527,22.17,21.4670,28.9,1.274,1.93,3.99,-116,5.75
2026-08-31T14:46:45,2,1.526,22.10,21.4500,28.9,1.275,1.99,3.98,-124,-7.00
2026-08-31T14:46:46,2,1.538,23.07,21.4480,28.9,1.266,1.28,3.99,-123,-5.50
2026-08-31T14:46:47,2,1.538,23.07,21.4420,28.9,1.265,1.22,3.99,-121,0.00
2026-08-31T14:46:48,2,1.529,22.30,21.4440,28.9,1.273,1.86,3.99,-116,5.25
2026-08-31T14:46:51,2,1.539,23.14,21.4750,28.9,1.260,0.76,3.99,-119,2.00
2026-08-31T14:46:52,2,1.528,22.23,21.5020,28.9,1.273,1.86,3.98,-118,3.25
2026-08-31T14:46:53,2,1.546,23.65,21.5330,28.9,1.268,1.47,3.98,-116,5.50
2026-08-31T14:46:54,2,1.540,23.20,21.5530,28.9,1.266,1.28,3.99,-113,7.00
2026-08-31T14:46:56,2,1.538,23.07,21.6490,28.9,1.264,1.15,3.98,-117,4.25
2026-08-31T14:46:57,2,1.537,22.94,21.8710,28.9,1.263,1.02,4.00,-116,5.75
2026-08-31T14:46:58,2,1.541,23.26,22.0080,28.9,1.276,2.05,3.98,-118,3.50
2026-08-31T14:46:59,2,1.555,24.36,22.1370,28.9,1.267,1.35,3.99,-119,3.00
2026-08-31T14:47:00,2,1.545,23.59,22.2680,28.9,1.276,2.05,3.98,-120,1.25
2026-08-31T14:47:02,2,1.544,23.52,22.4010,28.9,1.274,1.93,3.99,-119,3.25
2026-08-31T14:47:03,2,1.560,24.81,22.5480,28.9,1.265,1.22,3.99,-119,3.25
2026-08-31T14:47:04,2,1.552,24.17,22.7030,28.9,1.277,2.18,3.99,-119,2.75
2026-08-31T14:47:05,2,1.555,24.36,22.8630,28.9,1.265,1.22,3.99,-119,2.50
2026-08-31T14:47:06,2,1.567,25.33,23.0390,28.9,1.265,1.22,3.99,-118,3.50
2026-08-31T14:47:07,2,1.561,24.88,23.2110,28.9,1.276,2.05,3.98,-119,2.75
2026-08-31T14:47:08,2,1.579,26.36,23.3900,28.9,1.276,2.12,3.97,-118,2.75
2026-08-31T14:47:09,2,1.584,26.68,23.7640,28.9,1.264,1.09,3.99,-119,3.00
2026-08-31T14:47:10,2,1.566,25.26,23.9250,28.9,1.276,2.05,3.99,-119,2.75
2026-08-31T14:47:11,2,1.583,26.62,24.0860,28.9,1.267,1.35,3.98,-118,3.25
2026-08-31T14:47:12,2,1.580,26.42,24.2630,28.9,1.265,1.22,3.99,-118,3.50
2026-08-31T14:47:14,2,1.570,25.59,24.4570,28.9,1.275,1.99,3.98,-119,2.75
2026-08-31T14:47:15,2,1.587,26.94,24.6510,28.9,1.264,1.15,3.98,-119,2.50
2026-08-31T14:47:16,2,1.586,26.87,24.8000,28.9,1.266,1.28,3.99,-119,2.75
2026-08-31T14:47:17,2,1.574,25.91,24.9180,28.9,1.276,2.05,3.99,-119,3.00
2026-08-31T14:47:18,2,1.591,27.26,25.0170,28.9,1.265,1.22,3.99,-119,3.00
2026-08-31T14:47:19,2,1.577,26.17,25.1080,28.9,1.264,1.15,4.00,-118,3.00
