timestamp,board_id,ch4_pct_lel,temperature_c,error_code,inir_a0_voltage,inir_ch4_analog_pctvol,inir_ch4_digital_pctvol,inir_temp_c,battery_voltage,rssi,snr
2026-08-31T14:18:13,1,0.00,32.60,0,1.255,0.38,0.0000,0.0,3.79,-110,8.25
2026-08-31T14:18:16,1,0.00,32.60,0,1.260,0.76,0.0000,0.0,3.82,-111,8.00
2026-08-31T14:18:18,1,0.00,32.60,0,1.258,0.64,0.0000,0.0,3.81,-112,8.25
2026-08-31T14:18:21,1,0.00,32.60,0,1.260,0.76,0.0000,0.0,3.82,-112,7.50
2026-08-31T14:18:24,1,0.00,32.60,0,1.255,0.38,0.0000,0.0,3.80,-112,7.50
2026-08-31T14:18:26,1,0.00,32.60,0,1.256,0.44,0.0000,0.0,3.80,-112,7.50
2026-08-31T14:18:29,1,0.00,32.60,0,1.259,0.70,0.0000,0.0,3.79,-112,7.75
2026-08-31T14:18:35,1,0.00,32.60,0,1.259,0.70,0.0000,0.0,3.82,-112,7.75
2026-08-31T14:18:40,1,0.00,32.60,0,1.254,0.31,0.0000,0.0,3.80,-111,8.00
2026-08-31T14:18:43,1,0.00,32.60,0,1.257,0.57,0.0000,0.0,3.80,-109,7.25
2026-08-31T14:18:45,1,0.00,32.60,0,1.258,0.64,0.0000,0.0,3.83,-111,8.00
2026-08-31T14:18:48,1,0.00,32.60,0,1.256,0.51,0.0000,0.0,3.81,-114,2.75
2026-08-31T14:18:51,1,0.00,32.70,0,1.254,0.31,0.0000,0.0,3.82,-114,6.75
2026-08-31T14:18:53,1,0.00,32.60,0,1.254,0.31,0.0000,0.0,3.79,-112,6.00
2026-08-31T14:18:56,1,0.00,32.70,0,1.258,0.64,0.0000,0.0,3.80,-110,8.00
2026-08-31T14:18:59,1,0.00,32.60,0,1.259,0.70,0.0000,0.0,3.81,-112,8.00
2026-08-31T14:19:02,1,0.00,32.70,0,1.258,0.64,0.0000,0.0,3.83,-114,7.25
2026-08-31T14:19:04,1,0.00,32.60,0,1.257,0.57,0.0000,0.0,3.81,-111,8.50
2026-08-31T14:19:07,1,0.00,32.70,0,1.253,0.25,0.0000,0.0,3.81,-112,7.75
2026-08-31T14:19:10,1,0.00,32.70,0,1.254,0.31,0.0000,0.0,3.80,-112,8.00
2026-08-31T14:19:12,1,0.00,32.70,0,1.260,0.83,0.0000,0.0,3.82,-111,8.00
2026-08-31T14:19:15,1,0.00,32.70,0,1.259,0.70,0.0000,0.0,3.82,-111,8.00
2026-08-31T14:19:18,1,0.00,32.70,0,1.260,0.76,0.0000,0.0,3.82,-111,8.00
2026-08-31T14:19:20,1,0.00,32.70,0,1.256,0.51,0.0000,0.0,3.81,-111,8.00
2026-08-31T14:19:23,1,0.00,32.70,0,1.255,0.38,0.0000,0.0,3.79,-110,7.75
2026-08-31T14:19:26,1,0.00,32.70,0,1.260,0.83,0.0000,0.0,3.80,-111,8.00
2026-08-31T14:19:29,1,0.00,32.70,0,1.260,0.83,0.0000,0.0,3.81,-111,8.25
2026-08-31T14:19:31,1,0.00,32.70,0,1.260,0.83,0.0000,0.0,3.82,-111,8.00
2026-08-31T14:19:34,1,0.00,32.70,0,1.256,0.44,0.0000,0.0,3.79,-111,8.00
2026-08-31T14:19:37,1,0.00,32.70,0,1.256,0.51,0.0000,0.0,3.80,-111,8.00
2026-08-31T14:19:39,1,0.00,32.70,0,1.256,0.44,0.0000,0.0,3.79,-112,7.50
2026-08-31T14:19:42,1,0.00,32.70,0,1.249,-0.07,0.0000,0.0,3.82,-110,8.25
2026-08-31T14:19:45,1,0.00,32.70,0,1.251,0.06,0.0000,0.0,3.81,-110,8.25
2026-08-31T14:19:47,1,0.00,32.70,0,1.256,0.44,0.0000,0.0,3.81,-110,8.00
2026-08-31T14:19:50,1,0.00,32.70,0,1.256,0.51,0.0000,0.0,3.81,-110,8.00
2026-08-31T14:19:53,1,0.00,32.70,0,1.256,0.51,0.0000,0.0,3.80,-111,7.75
2026-08-31T14:19:58,1,0.00,32.70,0,1.257,0.57,0.0000,0.0,3.82,-111,8.25
2026-08-31T14:20:04,1,0.00,32.70,0,1.255,0.38,0.0000,0.0,3.80,-111,8.75
2026-08-31T14:20:09,1,0.00,32.70,0,1.260,0.83,0.0000,0.0,3.81,-117,5.25
2026-08-31T14:20:12,1,0.00,32.70,0,1.258,0.64,0.0000,0.0,3.82,-111,3.00
2026-08-31T14:20:14,1,0.00,32.70,0,1.257,0.57,0.0000,0.0,3.80,-113,7.25
2026-08-31T14:20:17,1,0.00,32.70,0,1.259,0.70,0.0000,0.0,3.81,-110,7.00
2026-08-31T14:20:20,1,0.00,32.70,0,1.255,0.38,0.0000,0.0,3.78,-109,8.25
2026-08-31T14:20:23,1,0.00,32.70,0,1.256,0.51,0.0000,0.0,3.82,-110,8.25
2026-08-31T14:20:25,1,0.00,32.70,0,1.256,0.51,0.0000,0.0,3.81,-110,8.25
2026-08-31T14:20:28,1,0.00,32.70,0,1.256,0.51,0.0000,0.0,3.82,-110,8.50
2026-08-31T14:20:31,1,0.00,32.70,0,1.255,0.38,0.0000,0.0,3.80,-108,8.50
2026-08-31T14:20:33,1,0.00,32.70,0,1.258,0.64,0.0000,0.0,3.81,-109,8.50
2026-08-31T14:20:36,1,0.00,32.80,0,1.256,0.44,0.0000,0.0,3.80,-108,8.25
2026-08-31T14:20:39,1,0.00,32.80,0,1.257,0.57,0.0000,0.0,3.82,-109,8.50
2026-08-31T14:20:41,1,0.00,32.70,0,1.257,0.57,0.0000,0.0,3.82,-108,8.75
2026-08-31T14:20:44,1,0.00,32.70,0,1.258,0.64,0.0000,0.0,3.80,-109,8.75
2026-08-31T14:20:47,1,0.00,32.80,0,1.259,0.70,0.0000,0.0,3.81,-109,8.75
2026-08-31T14:20:50,1,0.00,32.80,0,1.257,0.57,0.0000,0.0,3.80,-109,8.25
2026-08-31T14:20:52,1,0.00,32.80,0,1.256,0.44,0.0000,0.0,3.82,-109,8.50
2026-08-31T14:20:55,1,0.00,32.80,0,1.259,0.70,0.0000,0.0,3.82,-109,8.50
2026-08-31T14:20:58,1,0.00,32.80,0,1.258,0.64,0.0000,0.0,3.82,-109,8.50
2026-08-31T14:21:00,1,0.00,32.80,0,1.258,0.64,0.0000,0.0,3.79,-109,8.50
2026-08-31T14:21:03,1,0.00,32.80,0,1.256,0.51,0.0000,0.0,3.80,-109,8.25
2026-08-31T14:21:06,1,0.00,32.80,0,1.257,0.57,0.0000,0.0,3.80,-108,8.25
2026-08-31T14:21:09,1,0.00,32.80,0,1.258,0.64,0.0000,0.0,3.82,-109,8.25
2026-08-31T14:21:11,1,0.00,32.80,0,1.262,0.96,0.0000,0.0,3.80,-110,8.50
2026-08-31T14:21:14,1,0.00,32.80,0,1.257,0.57,0.0000,0.0,3.81,-109,8.25
2026-08-31T14:21:17,1,0.00,32.80,0,1.256,0.51,0.0000,0.0,3.79,-110,8.50
2026-08-31T14:21:22,1,0.00,32.80,0,1.256,0.51,0.0000,0.0,3.81,-110,8.25
2026-08-31T14:21:27,1,0.00,32.80,0,1.255,0.38,0.0000,0.0,3.80,-109,8.00
2026-08-31T14:21:30,1,0.00,32.80,0,1.256,0.44,0.0000,0.0,3.80,-109,7.50
2026-08-31T14:21:33,1,0.00,32.80,0,1.257,0.57,0.0000,0.0,3.80,-109,8.75
2026-08-31T14:21:36,1,0.00,32.80,0,1.257,0.57,0.0000,0.0,3.82,-108,7.50
2026-08-31T14:21:38,1,0.00,32.80,0,1.257,0.57,0.0000,0.0,3.82,-109,8.25
2026-08-31T14:21:41,1,0.00,32.80,0,1.256,0.44,0.0000,0.0,3.81,-108,6.75
2026-08-31T14:21:44,1,0.00,32.80,0,1.256,0.44,0.0000,0.0,3.81,-109,8.50
2026-08-31T14:21:46,1,0.00,32.80,0,1.255,0.38,0.0000,0.0,3.80,-108,8.25
2026-08-31T14:21:49,1,0.00,32.80,0,1.260,0.76,0.0000,0.0,3.82,-110,8.25
2026-08-31T14:21:52,1,0.00,32.80,0,1.256,0.51,0.0000,0.0,3.82,-109,8.75
2026-08-31T14:21:54,1,0.00,32.80,0,1.257,0.57,0.0000,0.0,3.80,-109,8.75
2026-08-31T14:21:57,1,0.00,32.80,0,1.254,0.31,0.0000,0.0,3.79,-110,8.00
